source_record_id,source_image_path,source_annotation_path,source_subtype_labels,source_subtype_counts,mapped_object_count,mapped_object_label_counts,road_marking_present,sha256,exact_duplicate_group_id,duplicate_role,selection_rule,candidate_status
89b,data/raw/v2/ceymo/train/extracted/train/images/89b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/89b.xml,PC,PC:1,1,road_marking:1,yes,c4acfca28291e5ff3098d49b7a676d474cffdfe18762f0a909bf3da0d9cce6fa,,unique,audited_source_training_record,pre_split_source_candidate
8a,data/raw/v2/ceymo/train/extracted/train/images/8a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/8a.xml,PC,PC:1,1,road_marking:1,yes,9f5e1c6182e5081a6c635fb9abe4a37e8285225d0becc8f107cd47ee098bffec,,unique,audited_source_training_record,pre_split_source_candidate
8b,data/raw/v2/ceymo/train/extracted/train/images/8b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/8b.xml,PC,PC:1,1,road_marking:1,yes,fadb394a3635d5543c0b0ffd493e433450426b32cc12929b4cadb2ef9bcfd0c3,,unique,audited_source_training_record,pre_split_source_candidate
9,data/raw/v2/ceymo/train/extracted/train/images/9.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/9.xml,DM,DM:3,3,road_marking:3,yes,558f33d34212e595555c2ac18bb765c249d95a1dd3069e0e988d51679bfc9405,,unique,audited_source_training_record,pre_split_source_candidate
900,data/raw/v2/ceymo/train/extracted/train/images/900.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/900.xml,PC,PC:1,1,road_marking:1,yes,536f8ab34a19d84daa35cd925e741002f06280b612966aa3d3db85c56bfb0569,,unique,audited_source_training_record,pre_split_source_candidate
901,data/raw/v2/ceymo/train/extracted/train/images/901.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/901.xml,PC,PC:1,1,road_marking:1,yes,5818015bfc7a2573c6fb9dae98a59673459cc72ce09d66fdbdafc03d3e87e779,,unique,audited_source_training_record,pre_split_source_candidate
902,data/raw/v2/ceymo/train/extracted/train/images/902.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/902.xml,PC,PC:1,1,road_marking:1,yes,86b204148e960944bf640cb0bbe7a69a5eea272b6dad44a32ace316be46b51af,,unique,audited_source_training_record,pre_split_source_candidate
903,data/raw/v2/ceymo/train/extracted/train/images/903.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/903.xml,PC,PC:1,1,road_marking:1,yes,1a6f98d6023dc82feaa467c3808efe1a3d830027740185b44e6fbe163bdaedbb,,unique,audited_source_training_record,pre_split_source_candidate
903a,data/raw/v2/ceymo/train/extracted/train/images/903a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/903a.xml,PC,PC:1,1,road_marking:1,yes,d0795bab49ae8ca3bd985c7a73d65503c2ab8580ced3d196f5a9cd8d4facd139,,unique,audited_source_training_record,pre_split_source_candidate
904,data/raw/v2/ceymo/train/extracted/train/images/904.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/904.xml,PC,PC:1,1,road_marking:1,yes,610391fcc7d127cabb7637754ab88beb68309b38defb48c4e2c9a1132d76441f,,unique,audited_source_training_record,pre_split_source_candidate
905,data/raw/v2/ceymo/train/extracted/train/images/905.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/905.xml,PC,PC:1,1,road_marking:1,yes,8ffa58fb6f3115bf75ec828448eca71e00467840b55ad09d5cc32a6471c529b6,,unique,audited_source_training_record,pre_split_source_candidate
906,data/raw/v2/ceymo/train/extracted/train/images/906.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/906.xml,PC,PC:1,1,road_marking:1,yes,8aec1431ede56ff9928adea6dd63d8b02225056d80af105e5793e554ddeab435,,unique,audited_source_training_record,pre_split_source_candidate
906a,data/raw/v2/ceymo/train/extracted/train/images/906a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/906a.xml,PC,PC:1,1,road_marking:1,yes,ac158a19625f49e6ae222421582f07e39bf6abc609c5bb833851e4f9ffe9c278,,unique,audited_source_training_record,pre_split_source_candidate
907,data/raw/v2/ceymo/train/extracted/train/images/907.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/907.xml,PC,PC:1,1,road_marking:1,yes,77673a709554569fca0a4e08603f144e8c8784a8285f7bf79ee7784fda7774e9,,unique,audited_source_training_record,pre_split_source_candidate
908,data/raw/v2/ceymo/train/extracted/train/images/908.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/908.xml,PC,PC:1,1,road_marking:1,yes,0975747685f481cd97173456d4659248fccaa6b614bf6efb52aa613d3baf619e,,unique,audited_source_training_record,pre_split_source_candidate
909,data/raw/v2/ceymo/train/extracted/train/images/909.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/909.xml,PC,PC:1,1,road_marking:1,yes,600e0b13b84a147cf4e424cf0f8b5f50b81d9a161c357a483b799ca21ad7c4f7,,unique,audited_source_training_record,pre_split_source_candidate
910,data/raw/v2/ceymo/train/extracted/train/images/910.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/910.xml,JB,JB:1,1,road_marking:1,yes,49ff472d587e28b72301c0dc945c5abc3e9a34475ac267a5b6418d98256614c6,,unique,audited_source_training_record,pre_split_source_candidate
910a,data/raw/v2/ceymo/train/extracted/train/images/910a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/910a.xml,JB,JB:1,1,road_marking:1,yes,1b5fe4fd31afb34030867d4a99b71744a590636564f22c1fb31b22cd39177ae9,,unique,audited_source_training_record,pre_split_source_candidate
910b,data/raw/v2/ceymo/train/extracted/train/images/910b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/910b.xml,JB,JB:1,1,road_marking:1,yes,69ffcd467fb7a27e7e4e4d0bbb17de9dc7cb2b7abf577a907658c349fbfaec79,,unique,audited_source_training_record,pre_split_source_candidate
910c,data/raw/v2/ceymo/train/extracted/train/images/910c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/910c.xml,JB,JB:1,1,road_marking:1,yes,ec006c1231456c05b8f34384ea4b44d7d6a43a8aa7bf407ad9e9da68bf4c2b87,,unique,audited_source_training_record,pre_split_source_candidate
911,data/raw/v2/ceymo/train/extracted/train/images/911.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/911.xml,DM,DM:2,2,road_marking:2,yes,95b5193674683b07161c43c9fb055103488c17cbfa64da32a9e065bc5ec0604f,,unique,audited_source_training_record,pre_split_source_candidate
911a,data/raw/v2/ceymo/train/extracted/train/images/911a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/911a.xml,DM,DM:2,2,road_marking:2,yes,5c8162b959cb5e85c50083f018e89f9d5845f7ca86f7e34a144322cf66eac718,,unique,audited_source_training_record,pre_split_source_candidate
912,data/raw/v2/ceymo/train/extracted/train/images/912.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/912.xml,PC,PC:1,1,road_marking:1,yes,cffd29598262245f359737c2cd10a2d756ea2098dd1f372c06ebfb0f94585aea,,unique,audited_source_training_record,pre_split_source_candidate
913,data/raw/v2/ceymo/train/extracted/train/images/913.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/913.xml,JB;PC,JB:1;PC:1,2,road_marking:2,yes,9f1226ed914be579944faec47f1481fca15f77583acf144033700862572f7af1,,unique,audited_source_training_record,pre_split_source_candidate
913a,data/raw/v2/ceymo/train/extracted/train/images/913a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/913a.xml,JB,JB:1,1,road_marking:1,yes,1a78bfc095aa15c2ebda776755de330596f281ab155afbc17aed270e8df3402b,,unique,audited_source_training_record,pre_split_source_candidate
913b,data/raw/v2/ceymo/train/extracted/train/images/913b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/913b.xml,JB;PC,JB:1;PC:1,2,road_marking:2,yes,4f96bf3d24fe34100e908c1826a3ebeaa87024b33b8ccc80cd6c197c50823d1e,,unique,audited_source_training_record,pre_split_source_candidate
913c,data/raw/v2/ceymo/train/extracted/train/images/913c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/913c.xml,JB;PC,JB:1;PC:1,2,road_marking:2,yes,45022378ced7d0cf05c6ae49dde040ffbf09fb5ec0167dfe03e6b35dc8325805,,unique,audited_source_training_record,pre_split_source_candidate
914,data/raw/v2/ceymo/train/extracted/train/images/914.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/914.xml,JB,JB:1,1,road_marking:1,yes,b21461ea79eca53c52b18a0857e58fcb78ecb7b2d73b20cbe59fdd703b56577a,,unique,audited_source_training_record,pre_split_source_candidate
914a,data/raw/v2/ceymo/train/extracted/train/images/914a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/914a.xml,JB,JB:1,1,road_marking:1,yes,354b254e3087fd3a210cfb0a2b6e734f266a9410012ce4713cd254bd376806fa,,unique,audited_source_training_record,pre_split_source_candidate
914b,data/raw/v2/ceymo/train/extracted/train/images/914b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/914b.xml,JB,JB:1,1,road_marking:1,yes,935e76f681cb4475f85cd29b07a5e63fb20f65bd9db29c1cc1a8bd09c2bc2f91,,unique,audited_source_training_record,pre_split_source_candidate
915,data/raw/v2/ceymo/train/extracted/train/images/915.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/915.xml,DM,DM:2,2,road_marking:2,yes,503ad82c41c8880dbf7d4bf79aa2f385a8917ec9888222d4292b9abd899d2877,,unique,audited_source_training_record,pre_split_source_candidate
915a,data/raw/v2/ceymo/train/extracted/train/images/915a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/915a.xml,DM,DM:2,2,road_marking:2,yes,14271de2dc5e4662f7c8d04faea1f4bd612803e043aefbe91488b1e0909dfc28,,unique,audited_source_training_record,pre_split_source_candidate
915b,data/raw/v2/ceymo/train/extracted/train/images/915b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/915b.xml,DM,DM:2,2,road_marking:2,yes,6e3c47f9122c6476511c0ac68652f5b53f87d52b1b97a60da25023d949c1f895,,unique,audited_source_training_record,pre_split_source_candidate
916,data/raw/v2/ceymo/train/extracted/train/images/916.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/916.xml,PC,PC:1,1,road_marking:1,yes,ca0643e2f173cd87b8933518ca4e4d834f00da2a3f04ad5231ac3f6b3d3410ac,,unique,audited_source_training_record,pre_split_source_candidate
916a,data/raw/v2/ceymo/train/extracted/train/images/916a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/916a.xml,PC,PC:1,1,road_marking:1,yes,6beacba008bd5c21c6671a6479bb6bb3986a3e2dabee516c70f56bf2d2203d30,,unique,audited_source_training_record,pre_split_source_candidate
917,data/raw/v2/ceymo/train/extracted/train/images/917.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/917.xml,DM,DM:2,2,road_marking:2,yes,e9342500ab6bddfcead027a228529725ea2485662774eff3fd487f252e276dc2,,unique,audited_source_training_record,pre_split_source_candidate
917a,data/raw/v2/ceymo/train/extracted/train/images/917a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/917a.xml,DM,DM:2,2,road_marking:2,yes,9f8bf20a3ddb0009fc4ee184cb32f3f407ff8ec665b410c17b6e2580cccf8919,,unique,audited_source_training_record,pre_split_source_candidate
917b,data/raw/v2/ceymo/train/extracted/train/images/917b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/917b.xml,DM,DM:2,2,road_marking:2,yes,1e7fc39408c3349c16ceccc570be587f0ce08c0727bdecf52f5c8260310601e8,,unique,audited_source_training_record,pre_split_source_candidate
918,data/raw/v2/ceymo/train/extracted/train/images/918.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/918.xml,PC,PC:1,1,road_marking:1,yes,7f5a110fecf3d64f00322643812b0c9bf2d912c9dc205e398c9afc832288549a,,unique,audited_source_training_record,pre_split_source_candidate
919,data/raw/v2/ceymo/train/extracted/train/images/919.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/919.xml,PC,PC:1,1,road_marking:1,yes,cf3ff99b96948ea32257e9d55344d176de62a42e23bdf581c681bd6832e98942,,unique,audited_source_training_record,pre_split_source_candidate
930,data/raw/v2/ceymo/train/extracted/train/images/930.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/930.xml,DM,DM:1,1,road_marking:1,yes,17f8c0f27ee61c4c9efc9a0709d39d1ffeea5ca3ee71b2ab9ad427e36f05cf84,,unique,audited_source_training_record,pre_split_source_candidate
930a,data/raw/v2/ceymo/train/extracted/train/images/930a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/930a.xml,DM,DM:1,1,road_marking:1,yes,6b1e4582b2affd8c51e6e3b2f122008b01a53cb72507d86b9b96a1b0f95370be,,unique,audited_source_training_record,pre_split_source_candidate
930b,data/raw/v2/ceymo/train/extracted/train/images/930b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/930b.xml,DM,DM:1,1,road_marking:1,yes,be56cae910c983dadb879cbb2b23a0ef9f2e206f73c691307efd64d52522291f,,unique,audited_source_training_record,pre_split_source_candidate
931,data/raw/v2/ceymo/train/extracted/train/images/931.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/931.xml,PC,PC:1,1,road_marking:1,yes,03f407bddbd18648ff5e84a42ae9b46324c2fdac82ed988f929ed96050716909,,unique,audited_source_training_record,pre_split_source_candidate
932,data/raw/v2/ceymo/train/extracted/train/images/932.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/932.xml,DM,DM:1,1,road_marking:1,yes,bd177d5b0a1b1b614264c5fa8f900907664b04a7c3a4ffdd6311501fadba3ea7,,unique,audited_source_training_record,pre_split_source_candidate
932a,data/raw/v2/ceymo/train/extracted/train/images/932a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/932a.xml,DM,DM:1,1,road_marking:1,yes,d7c3c2079b71af220c65abca313c5064b1cdcc3c6c6ed47988b0d25778403337,,unique,audited_source_training_record,pre_split_source_candidate
933a,data/raw/v2/ceymo/train/extracted/train/images/933a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/933a.xml,PC,PC:1,1,road_marking:1,yes,87b6d04178d3308aa7bb765e7ed21a2be993a7c6cdb87d1579c654937523f498,,unique,audited_source_training_record,pre_split_source_candidate
934,data/raw/v2/ceymo/train/extracted/train/images/934.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/934.xml,PC,PC:1,1,road_marking:1,yes,e922696ec491fe1d43c2fdf8c5edb7a8481fb7a3efde9bc7c99fa4953c03c6a7,,unique,audited_source_training_record,pre_split_source_candidate
935,data/raw/v2/ceymo/train/extracted/train/images/935.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/935.xml,DM,DM:1,1,road_marking:1,yes,6e293db4125482d3bb9aa68a4afd0c632378422d6402665f3cb25eaae7580275,,unique,audited_source_training_record,pre_split_source_candidate
936,data/raw/v2/ceymo/train/extracted/train/images/936.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/936.xml,PC,PC:1,1,road_marking:1,yes,288d6f91281f0650ce3619bf73fc19673ccecabde08726ec632cb5a7a87eedbc,,unique,audited_source_training_record,pre_split_source_candidate
937,data/raw/v2/ceymo/train/extracted/train/images/937.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/937.xml,DM,DM:1,1,road_marking:1,yes,3ad4b9ee3d2b8ac9b21d0c4f71179865829a69cc1103cb30eb729b9dc7d2c570,,unique,audited_source_training_record,pre_split_source_candidate
937a,data/raw/v2/ceymo/train/extracted/train/images/937a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/937a.xml,DM,DM:1,1,road_marking:1,yes,962bd671a06ab05a26a6bbdd0e7afdccf93934cf15f731030e4786e5acc1dabc,,unique,audited_source_training_record,pre_split_source_candidate
938,data/raw/v2/ceymo/train/extracted/train/images/938.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/938.xml,PC,PC:1,1,road_marking:1,yes,b883068ab6e772bcf5260479817b8c2d55f9d710adf51cc0f4a2e6fe3c162101,,unique,audited_source_training_record,pre_split_source_candidate
938a,data/raw/v2/ceymo/train/extracted/train/images/938a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/938a.xml,PC,PC:1,1,road_marking:1,yes,3f44fbba8fb037599005f9982a8ef9f7e0eede63be1924cfaa4d261a88473014,,unique,audited_source_training_record,pre_split_source_candidate
939,data/raw/v2/ceymo/train/extracted/train/images/939.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/939.xml,SA;SRA,SA:1;SRA:1,2,road_marking:2,yes,cba320548fa84976a4e558028698b6dacca71b80b0b104d07062a8c260b1937c,,unique,audited_source_training_record,pre_split_source_candidate
939a,data/raw/v2/ceymo/train/extracted/train/images/939a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/939a.xml,SA;SRA,SA:1;SRA:1,2,road_marking:2,yes,3c11db2f68dd0847048237330f957e74c1f3e4cd1c8f6338a73340af87c4fea2,,unique,audited_source_training_record,pre_split_source_candidate
939b,data/raw/v2/ceymo/train/extracted/train/images/939b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/939b.xml,SA;SRA,SA:1;SRA:1,2,road_marking:2,yes,05db8ece88a8b463d8b9bf639ff29beed33981c487847f0c596a34aaf021c7bf,,unique,audited_source_training_record,pre_split_source_candidate
939c,data/raw/v2/ceymo/train/extracted/train/images/939c.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/939c.xml,SA;SRA,SA:1;SRA:1,2,road_marking:2,yes,5ff7452ee08f744b840e65303dc0a45426ce43b26818a6fe2537faa55293d0d4,,unique,audited_source_training_record,pre_split_source_candidate
939d,data/raw/v2/ceymo/train/extracted/train/images/939d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/939d.xml,SA;SRA,SA:2;SRA:1,3,road_marking:3,yes,ff4aa4eeab4f30ba5216deda133058cc284dcc3a16f7d08d72014206cfa02485,,unique,audited_source_training_record,pre_split_source_candidate
939e,data/raw/v2/ceymo/train/extracted/train/images/939e.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/939e.xml,SA;SRA,SA:2;SRA:1,3,road_marking:3,yes,f9722ad0d281acd0832921311608c9f3184620c942b7b2b95b91224c91db7bc5,,unique,audited_source_training_record,pre_split_source_candidate
940a,data/raw/v2/ceymo/train/extracted/train/images/940a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/940a.xml,SA;SRA,SA:1;SRA:1,2,road_marking:2,yes,c514f4b9e83fface2029e5891ad25d6a2f68ee34bfc19cb92803dfe54b14ada0,,unique,audited_source_training_record,pre_split_source_candidate
940b,data/raw/v2/ceymo/train/extracted/train/images/940b.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/940b.xml,SA;SRA,SA:1;SRA:1,2,road_marking:2,yes,597dceff0b93f5f95f7f739648435a9fad425a3e9ea5f2dfa9ed60a9c89bcbbf,,unique,audited_source_training_record,pre_split_source_candidate
940d,data/raw/v2/ceymo/train/extracted/train/images/940d.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/940d.xml,SA;SRA,SA:1;SRA:1,2,road_marking:2,yes,60cffecd31ad6d7fa517bad1871f949e9e790106b19252248392ffc101a4b577,,unique,audited_source_training_record,pre_split_source_candidate
940e,data/raw/v2/ceymo/train/extracted/train/images/940e.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/940e.xml,SA,SA:1,1,road_marking:1,yes,1abaf2cc148f2770b761401a0150d0af774a90692acef72fec2f5e65169d25a7,,unique,audited_source_training_record,pre_split_source_candidate
950,data/raw/v2/ceymo/train/extracted/train/images/950.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/950.xml,DM,DM:1,1,road_marking:1,yes,520aa2f8e4a8213fb30285f70aefd94d78ce549ec33f971dde421726656cf0e4,,unique,audited_source_training_record,pre_split_source_candidate
950a,data/raw/v2/ceymo/train/extracted/train/images/950a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/950a.xml,DM,DM:1,1,road_marking:1,yes,67bfc5bde4c8fe2d065b66f3c9a89fa0697b56d5d1f010eae7744958b74a6a26,,unique,audited_source_training_record,pre_split_source_candidate
951,data/raw/v2/ceymo/train/extracted/train/images/951.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/951.xml,DM,DM:1,1,road_marking:1,yes,273700966cf847f4a51983c16ecafef6744c6bc66b1106e85e8c8e1e6f726230,,unique,audited_source_training_record,pre_split_source_candidate
951a,data/raw/v2/ceymo/train/extracted/train/images/951a.jpg,data/raw/v2/ceymo/train/extracted/train/bbox_annotations/951a.xml,DM,DM:1,1,road_marking:1,yes,50095f86427fadc27ed7057e153b3b9c3f16c1badccbff391c038751453b8168,,unique,audited_source_training_record,pre_split_source_candidate
