candidate_id,class_label,source_dataset,source_split,source_image_id,split_group_id,region,source_image_path,materialized_image_path,target_box_xywh,crop_box_xyxy,target_box_in_crop_xywh,crop_width,crop_height,training_status,evidence_status,output_sha256
svrdd::train::0900220012200313103341166HG_1294927900_482283500::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103341166HG_1294927900_482283500,svrdd::train::0900220012200313103341166HG_1294927900_482283500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103341166HG_1294927900_482283500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_96018149d9a5e46da630eefa.jpg,"697.000,765.000,327.000,93.000","206,206,1024,1024","491.000,559.000,327.000,93.000",818,818,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,0aeb52bffb85f3aeb5ca9e035de9d254f166686cbefef30d9484b2fd5a7e06ba
svrdd::train::0900220012200313103342182HG_1294926200_482282500::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103342182HG_1294926200_482282500,svrdd::train::0900220012200313103342182HG_1294926200_482282500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103342182HG_1294926200_482282500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_cf72db3908897ee9fd2c855c.jpg,"638.000,627.000,34.000,29.000","591,578,719,706","47.000,49.000,34.000,29.000",128,128,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,091a54c5f3637fabeae528616562b6d658d022002379517b26be3da7c73efb8c
svrdd::train::0900220012200313103342182HG_1294926200_482282500::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103342182HG_1294926200_482282500,svrdd::train::0900220012200313103342182HG_1294926200_482282500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103342182HG_1294926200_482282500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_b331e3cd280afe91368ff7a4.jpg,"525.000,607.000,95.000,234.000","280,432,865,1017","245.000,175.000,95.000,234.000",585,585,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ee3a5143254154c40a00142b1a5ca390791adb82d4fafbcbafb8dd9d06d5265c
svrdd::train::0900220012200313103352722HG_1294907100_482274100::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103352722HG_1294907100_482274100,svrdd::train::0900220012200313103352722HG_1294907100_482274100,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103352722HG_1294907100_482274100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_24cdf28683575e3ddb1dfc29.jpg,"69.000,786.000,451.000,46.000","0,0,1024,1024","69.000,786.000,451.000,46.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ea3fc49640b27b49d2a5095be5d1caf7a16fc7e2a56351322857f6ed38fb74a2
svrdd::train::0900220012200313103352722HG_1294907100_482274100::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103352722HG_1294907100_482274100,svrdd::train::0900220012200313103352722HG_1294907100_482274100,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103352722HG_1294907100_482274100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_fea05664ac5270a078c17599.jpg,"453.000,587.000,88.001,249.000","186,400,808,1022","267.000,187.000,88.001,249.000",622,622,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,766419bbb36781aed6bb8b6959bc5b45bda84ff27e230c9153c3093f8a59090a
svrdd::train::0900220012200313103353254HG_1294906000_482273500::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103353254HG_1294906000_482273500,svrdd::train::0900220012200313103353254HG_1294906000_482273500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103353254HG_1294906000_482273500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_4d8793a4c2120490b14d0994.jpg,"445.000,590.000,29.000,246.000","152,406,767,1021","293.000,184.000,29.000,246.000",615,615,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a774d784ddf073669825ec7d457727943bab3612844b6aa63fbb2486ead7bdbd
svrdd::train::0900220012200313103353254HG_1294906000_482273500::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103353254HG_1294906000_482273500,svrdd::train::0900220012200313103353254HG_1294906000_482273500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103353254HG_1294906000_482273500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_a95eda6af6a1320323d26be6.jpg,"828.000,676.000,159.000,45.000","626,500,1024,898","202.000,176.000,159.000,45.000",398,398,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,7826bed60c08cd0b6a5e9f9faf9e858566b8421cb834d84ae4a7909c879eb565
svrdd::train::0900220012200313103353254HG_1294906000_482273500::repaired_road::003,repaired_road,SVRDD_YOLO,train,0900220012200313103353254HG_1294906000_482273500,svrdd::train::0900220012200313103353254HG_1294906000_482273500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103353254HG_1294906000_482273500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_0cdc0e4d6f3c9f87cb7ef90b.jpg,"464.999,726.000,305.000,41.000","236,262,998,1024","228.999,464.000,305.000,41.000",762,762,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,0ec633bc092ca729a5cde32c869fb7b90f1463a0de8ec389e2895d99c1d1384f
svrdd::train::0900220012200313103354808HG_1294902700_482271800::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103354808HG_1294902700_482271800,svrdd::train::0900220012200313103354808HG_1294902700_482271800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103354808HG_1294902700_482271800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_bf354d40efc8cdf851bba0ad.jpg,"485.000,633.000,67.000,205.000","262,480,774,992","223.000,153.000,67.000,205.000",512,512,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,b1158f574902340f0a90fcbbda8d15fa7e8ec77dbd1e0f26a67761d57e2185af
svrdd::train::0900220012200313103354808HG_1294902700_482271800::repaired_road::003,repaired_road,SVRDD_YOLO,train,0900220012200313103354808HG_1294902700_482271800,svrdd::train::0900220012200313103354808HG_1294902700_482271800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103354808HG_1294902700_482271800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7b6341c479d3b9d2a995bbd5.jpg,"89.000,723.000,706.000,65.000","0,0,1024,1024","89.000,723.000,706.000,65.000",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,17e58365521f5562b0b276c395380c657d6b6e4910906d8e254604300f9c4447
svrdd::train::0900220012200313103354808HG_1294902700_482271800::repaired_road::004,repaired_road,SVRDD_YOLO,train,0900220012200313103354808HG_1294902700_482271800,svrdd::train::0900220012200313103354808HG_1294902700_482271800,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103354808HG_1294902700_482271800.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_4d150dbd6fc601c471c776e5.jpg,"1.000,755.000,144.000,75.000","0,612,360,972","1.000,143.000,144.000,75.000",360,360,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,45c83ad90c2c044a986b0ee6f9e376c42ab62ff6ff2df0e30bba5b6b76db76dc
svrdd::train::0900220012200313103356798HG_1294898500_482269400::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313103356798HG_1294898500_482269400,svrdd::train::0900220012200313103356798HG_1294898500_482269400,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103356798HG_1294898500_482269400.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7d7bca0f43b7aaeb7b592bd6.jpg,"492.000,578.000,31.000,47.000","444,538,572,666","48.000,40.000,31.000,47.000",128,128,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,3e2ada5ae6b461ce2746a9536cffc635c758c88aa83539f8cadfaf82e9ccd71f
svrdd::train::0900220012200313103358267HG_1294895200_482267600::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103358267HG_1294895200_482267600,svrdd::train::0900220012200313103358267HG_1294895200_482267600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103358267HG_1294895200_482267600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7cb53cbbe9713c7d9f31bdf5.jpg,"558.000,631.000,170.000,233.000","352,442,934,1024","206.000,189.000,170.000,233.000",582,582,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,a332c230182b4bf5febd2298a891cddb98620a005dbf60692d3c18e51dffed3f
svrdd::train::0900220012200313103400697HG_1294889800_482264600::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103400697HG_1294889800_482264600,svrdd::train::0900220012200313103400697HG_1294889800_482264600,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103400697HG_1294889800_482264600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_37fc555494e936dc934152e6.jpg,"609.000,661.000,415.000,248.001","0,0,1024,1024","609.000,661.000,415.000,248.001",1024,1024,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,c1217576420e2f06fbb5a7cfdfdcf955fddd8ab269bce820c39bc573684dfd1c
svrdd::train::0900220012200313103403303HG_1294884300_482261500::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103403303HG_1294884300_482261500,svrdd::train::0900220012200313103403303HG_1294884300_482261500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103403303HG_1294884300_482261500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7d52556dbcbebadcb389522c.jpg,"401.000,648.001,58.000,189.000","194,507,666,979","207.000,141.001,58.000,189.000",472,472,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e4afeda6957cb9b870fc4e9502c81d4382c16ac37e1752df6c98986a265f08a8
svrdd::train::0900220012200313103403303HG_1294884300_482261500::repaired_road::002,repaired_road,SVRDD_YOLO,train,0900220012200313103403303HG_1294884300_482261500,svrdd::train::0900220012200313103403303HG_1294884300_482261500,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103403303HG_1294884300_482261500.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7b962081a17f780766bf237e.jpg,"655.999,629.000,368.000,176.000","104,104,1024,1024","551.999,525.000,368.000,176.000",920,920,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,ecb7ac64315d964314cb10df83005615c6660e26c7d66bc1c4b5d384537c0802
svrdd::train::0900220012200313103405383HG_1294880200_482259200::repaired_road::001,repaired_road,SVRDD_YOLO,train,0900220012200313103405383HG_1294880200_482259200,svrdd::train::0900220012200313103405383HG_1294880200_482259200,Fengtai,data/raw/v2/svrdd/extracted/train/images/Fengtai/0900220012200313103405383HG_1294880200_482259200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_6541d83e6ed89694c420543f.jpg,"591.000,705.999,127.000,122.000","496,608,814,926","95.000,97.999,127.000,122.000",318,318,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,b8cc1365f18c05a3f3cff5c55388262e9e6cedec650d92be87f8276647d28881
svrdd::train::0900220012200313142218400HG_1296636200_482360600::repaired_road::000,repaired_road,SVRDD_YOLO,train,0900220012200313142218400HG_1296636200_482360600,svrdd::train::0900220012200313142218400HG_1296636200_482360600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/0900220012200313142218400HG_1296636200_482360600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_1600f7b775bd4ade935c2aaa.jpg,"587.000,628.000,110.000,99.000","504,540,779,815","83.000,88.000,110.000,99.000",275,275,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,069b66c5d8d68043ce32edc4b20de9be6cd28eb67b6c5b6232ce2685f4636e27
svrdd::train::09002200122003141051395767C_1296743600_482581700::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200122003141051395767C_1296743600_482581700,svrdd::train::09002200122003141051395767C_1296743600_482581700,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141051395767C_1296743600_482581700.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_e0e2c426b51403be4e611423.jpg,"617.000,624.001,110.000,123.000","518,532,826,840","99.000,92.001,110.000,123.000",308,308,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,78cb76355e71bcee85c2287033cef410a41298a57e96ed4a9c55ce589ea38003
svrdd::train::09002200122003141051537227C_1296725800_482581200::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200122003141051537227C_1296725800_482581200,svrdd::train::09002200122003141051537227C_1296725800_482581200,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141051537227C_1296725800_482581200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_59fff3369b83c00edff4a015.jpg,"719.000,631.001,305.000,134.000","262,262,1024,1024","457.000,369.001,305.000,134.000",762,762,retain_human_approved_candidate,human_reviewed_approved,48bc1621ee32c51fe4d52ded8e573475cdeed383a16ce6a1b041ab5cd2dae58d
svrdd::train::09002200122003141053410307C_1296699800_482581100::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200122003141053410307C_1296699800_482581100,svrdd::train::09002200122003141053410307C_1296699800_482581100,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141053410307C_1296699800_482581100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_32b62685072cf6d26e56b278.jpg,"924.000,697.999,100.000,28.000","774,587,1024,837","150.000,110.999,100.000,28.000",250,250,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,7a2ff9de915f234759719b7cc9fb7266a1624447ec5341548b3ce8d315ce14ce
svrdd::train::09002200122003141056367427C_1296478200_482581600::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200122003141056367427C_1296478200_482581600,svrdd::train::09002200122003141056367427C_1296478200_482581600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141056367427C_1296478200_482581600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_0e53a97ff9eb6d2a2d4321ba.jpg,"682.000,658.000,130.000,94.000","584,542,909,867","98.000,116.000,130.000,94.000",325,325,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,e03a5b1c24138ab89b2e33d5d7cf87d117bf286c7851585c830df205c8939348
svrdd::train::09002200122003141057023587C_1296444300_482582100::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200122003141057023587C_1296444300_482582100,svrdd::train::09002200122003141057023587C_1296444300_482582100,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141057023587C_1296444300_482582100.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_9b29c229d9a2b16024b635ad.jpg,"891.000,711.999,133.000,35.000","692,563,1024,895","199.000,148.999,133.000,35.000",332,332,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,d5b9f7cbf1df3e99139c108b152b9ff38a1b87dd78d3e3e024a64318620eac7a
svrdd::train::09002200122003141104355887C_1296252600_482591200::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200122003141104355887C_1296252600_482591200,svrdd::train::09002200122003141104355887C_1296252600_482591200,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141104355887C_1296252600_482591200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_a16e7c6f0edb698a48575790.jpg,"511.000,699.000,46.000,39.999","470,655,598,783","41.000,44.000,46.000,39.999",128,128,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,80a1fc5ea1962532cc6ec4387b34e0e35a95811e3089673dde72fbd59d568235
svrdd::train::09002200122003141104355887C_1296252600_482591200::repaired_road::001,repaired_road,SVRDD_YOLO,train,09002200122003141104355887C_1296252600_482591200,svrdd::train::09002200122003141104355887C_1296252600_482591200,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141104355887C_1296252600_482591200.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_7669be1c98bea93c1578f163.jpg,"566.000,623.999,48.000,55.000","521,582,659,720","45.000,41.999,48.000,55.000",138,138,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,d534104b57c07603413830211beb47a230d748e356cabd91d58107bd2c5f6414
svrdd::train::09002200122003141104376357C_1296252500_482593600::repaired_road::000,repaired_road,SVRDD_YOLO,train,09002200122003141104376357C_1296252500_482593600,svrdd::train::09002200122003141104376357C_1296252500_482593600,Chaoyang,data/raw/v2/svrdd/extracted/train/images/Chaoyang/09002200122003141104376357C_1296252500_482593600.jpg,data/processed/v2/svrdd/repaired_road_candidates/repaired_road/repaired_road_d5fcabcd11e0c80eafa96bbb.jpg,"495.000,642.000,51.000,99.000","396,568,644,816","99.000,74.000,51.000,99.000",248,248,retain_source_labeled_audit_supported_candidate,source_label_supported_by_100_sample_audit,87921077ba7f8e4cad44ece001265e48df3f53f9f41c7788d611f6aa73a298b2
